3 0 3 .HCCKLGH.JKLGAAJ.MG....M..IEEEFFI...
4 1 3 .HCC.LGH.JKLGAAJKMG....M..IEEEFFI... K99
4 1 3 .HCC.LGH.J.LGAAJKMG...KM..IEEEFFI... K98
4 1 3 GHCCKLGH.JKLGAAJ.M.....M..IEEEFFI... G99
4 1 3 .HCCKL.H.JKLGAAJ.MG....MG.IEEEFFI... G99
4 1 3 .HCCKLGH..KLGAAJ.MG..J.M..IEEEFFI... J99
4 1 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEEFF.... I99
5 2 3 .H.CCLGH.JKLGAAJKMG....M..IEEEFFI... C99 K99
5 2 3 .HCCKLGH.JKLGAAJ.MG....M..IEEEFFI... K98 K99
5 2 3 GHCC.LGH.JKLGAAJKM.....M..IEEEFFI... G99 K99
5 2 3 .HCC.L.H.JKLGAAJKMG....MG.IEEEFFI... G99 K99
5 2 3 .HCC.LGH..KLGAAJKMG..J.M..IEEEFFI... J99 K99
5 2 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEEFF.... I99 K99
5 2 3 .H.CCLGH.J.LGAAJKMG...KM..IEEEFFI... C99 K98
5 2 3 GHCC.LGH.J.LGAAJKM....KM..IEEEFFI... G99 K98
5 2 3 .HCC.L.H.J.LGAAJKMG...KMG.IEEEFFI... G99 K98
5 2 3 .HCC.LGH...LGAAJKMG..JKM..IEEEFFI... J99 K98
5 2 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEEFF.... I99 K98
5 2 3 GHCCKLGH..KLGAAJ.M...J.M..IEEEFFI... J99 G99
5 2 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEEFF.... I99 G99
5 2 3 .HCCKL.H..KLGAAJ.MG..J.MG.IEEEFFI... J99 G99
5 2 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEEFF.... I99 G99
5 2 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEEFF.... I99 J99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE.FF... F99 I99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE..FF.. F98 I99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE...FF. F97 I99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE....FF F96 I99
6 3 3 GH.CCLGH.JKLGAAJKM.....M..IEEEFFI... G99 C99 K99
6 3 3 .H.CCL.H.JKLGAAJKMG....MG.IEEEFFI... G99 C99 K99
6 3 3 .H.CCLGH..KLGAAJKMG..J.M..IEEEFFI... J99 C99 K99
6 3 3 .H.CCLGH.JKLGAAJKMG.I..M..IEEEFF.... I99 C99 K99
6 3 3 GHCC.LGH..KLGAAJKM...J.M..IEEEFFI... J99 G99 K99
6 3 3 GHCC.LGH.JKLGAAJKM..I..M..IEEEFF.... I99 G99 K99
6 3 3 .HCC.L.H..KLGAAJKMG..J.MG.IEEEFFI... J99 G99 K99
6 3 3 .HCC.L.H.JKLGAAJKMG.I..MG.IEEEFF.... I99 G99 K99
6 3 3 .HCC.LGH..KLGAAJKMG.IJ.M..IEEEFF.... I99 J99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE.FF... F99 I99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE..FF.. F98 I99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE...FF. F97 I99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE....FF F96 I99 K99
6 3 3 GH.CCLGH.J.LGAAJKM....KM..IEEEFFI... G99 C99 K98
6 3 3 .H.CCL.H.J.LGAAJKMG...KMG.IEEEFFI... G99 C99 K98
6 3 3 .H.CCLGH...LGAAJKMG..JKM..IEEEFFI... J99 C99 K98
6 3 3 .H.CCLGH.J.LGAAJKMG.I.KM..IEEEFF.... I99 C99 K98
6 3 3 GHCC.LGH...LGAAJKM...JKM..IEEEFFI... J99 G99 K98
6 3 3 GHCC.LGH.J.LGAAJKM..I.KM..IEEEFF.... I99 G99 K98
6 3 3 .HCC.L.H...LGAAJKMG..JKMG.IEEEFFI... J99 G99 K98
6 3 3 .HCC.L.H.J.LGAAJKMG.I.KMG.IEEEFF.... I99 G99 K98
6 3 3 .HCC.LGH...LGAAJKMG.IJKM..IEEEFF.... I99 J99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE.FF... F99 I99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE..FF.. F98 I99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE...FF. F97 I99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE....FF F96 I99 K98
6 3 3 GHCCKLGH..KLGAAJ.M..IJ.M..IEEEFF.... I99 J99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE.FF... F99 I99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE..FF.. F98 I99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE...FF. F97 I99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE....FF F96 I99 G99
6 3 3 .HCCKL.H..KLGAAJ.MG.IJ.MG.IEEEFF.... I99 J99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE.FF... F99 I99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE..FF.. F98 I99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE...FF. F97 I99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE....FF F96 I99 G99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE.FF... F99 I99 J99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE..FF.. F98 I99 J99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE...FF. F97 I99 J99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE....FF F96 I99 J99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEGFF... G98 F99 I99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEG.FF.. G98 F98 I99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEG..FF. G98 F97 I99
6 3 3 .HCCKLGH.JKLGAAJ.MG....M..IEEE..IFF. I98 F97 I99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEG...FF G98 F96 I99
6 3 3 .HCCKLGH.JKLGAAJ.MG....M..IEEE..I.FF I98 F96 I99
15 12 3 .HICCL.HIJ.LGAAJ..G...K.GEEEKM...FFM M98 K97 E98 G97 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HIJKLGAAJKLG....MGEEE.M...FF. L99 M99 E98 G97 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HIJKLGAAJKLG.....GEEE.M...FFM L99 M98 E98 G97 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HIJK.GAAJKLG....LGEEE.M...FFM L98 M98 E98 G97 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J.M..EEEM...FF. M99 E99 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J....EEEM...FFM M98 E99 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI..LGAAJ.MG..JKM.EEEK....FF. K97 E98 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J.M.EEE.M...FF. M99 E98 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J...EEE.M...FFM M98 E98 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI..LGAAJ.MG..JKMEEE.K....FF. K97 E97 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J.MEEE..M...FF. M99 E97 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J..EEE..M...FFM M98 E97 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG....M..EEEM...FF. L99 M99 E99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG.......EEEM...FFM L99 M98 E99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJK.GAAJKLG....L..EEEM...FFM L98 M98 E99 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHIJ.LGAAJ..G...KM.EEEKM...FF. M99 K97 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHIJ.LGAAJ..G...K..EEEKM...FFM M98 K97 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG....M.EEE.M...FF. L99 M99 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG......EEE.M...FFM L99 M98 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJK.GAAJKLG....L.EEE.M...FFM L98 M98 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI..LGAA..MG..JKMEEEJK....FF. J98 K97 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 13 1 .HICCLGHI..LG..AAMG..JKMEEEJK....FF. A96 J98 K97 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHIJ.LGAAJ..G...KMEEE.KM...FF. M99 K97 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHIJ.LGAAJ..G...K.EEE.KM...FFM M98 K97 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAA.K.G..J.MEEEJ.M...FF. M99 J98 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCLGHI.KLGAA.K.G..J..EEEJ.M...FFM M98 J98 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG....MEEE..M...FF. L99 M99 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG.....EEE..M...FFM L99 M98 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC.GHIJK.GAAJKLG....LEEE..M...FFM L98 M98 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J.M..EEEM...FF. M99 E99 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J....EEEM...FFM M98 E99 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI..LGAAJ.M...JKM.EEEK....FF. K97 E98 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J.M.EEE.M...FF. M99 E98 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J...EEE.M...FFM M98 E98 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI..LGAAJ.M...JKMEEE.K....FF. K97 E97 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J.MEEE..M...FF. M99 E97 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J..EEE..M...FFM M98 E97 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL.....M..EEEM...FF. L99 M99 E99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL........EEEM...FFM L99 M98 E99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJK.GAAJKL.....L..EEEM...FFM L98 M98 E99 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHIJ.LGAAJ......KM.EEEKM...FF. M99 K97 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHIJ.LGAAJ......K..EEEKM...FFM M98 K97 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL.....M.EEE.M...FF. L99 M99 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL.......EEE.M...FFM L99 M98 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJK.GAAJKL.....L.EEE.M...FFM L98 M98 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI..LGAA..M...JKMEEEJK....FF. J98 K97 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 13 1 GHICCLGHI..LG..AAM...JKMEEEJK....FF. A96 J98 K97 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHIJ.LGAAJ......KMEEE.KM...FF. M99 K97 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHIJ.LGAAJ......K.EEE.KM...FFM M98 K97 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAA.K....J.MEEEJ.M...FF. M99 J98 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICCLGHI.KLGAA.K....J..EEEJ.M...FFM M98 J98 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL.....MEEE..M...FF. L99 M99 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL......EEE..M...FFM L99 M98 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 GHICC.GHIJK.GAAJKL.....LEEE..M...FFM L98 M98 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HI.KL.AAJKLG..J.MG.EEEMG..FF. L99 M99 E99 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HI.KL.AAJKLG..J..G.EEEMG..FFM L99 M98 E99 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HI.K..AAJKLG..J.LG.EEEMG..FFM L98 M98 E99 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCL.HI..L.AAJ..G..JKMGEEEKMG..FF. M99 K97 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCL.HI..L.AAJ..G..JK.GEEEKMG..FFM M98 K97 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HI.KL.AAJKLG..J.MGEEE.MG..FF. L99 M99 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HI.KL.AAJKLG..J..GEEE.MG..FFM L99 M98 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HI.K..AAJKLG..J.LGEEE.MG..FFM L98 M98 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HI.CC.HIJKL.AAJKLG....MG.EEEMG..FF. C98 L99 M99 E99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HI.CC.HIJKL.AAJKLG.....G.EEEMG..FFM C98 L99 M98 E99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HI.CC.HIJK..AAJKLG....LG.EEEMG..FFM C98 L98 M98 E99 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HIJ.L.AAJ.LG...KMGEEEKMG..FF. L99 M99 K97 E98 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HIJ.L.AAJ.LG...K.GEEEKMG..FFM L99 M98 K97 E98 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICC..HIJ...AAJ.LG...KLGEEEKMG..FFM L98 M98 K97 E98 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HI.CC.HIJKL.AAJKLG....MGEEE.MG..FF. C98 L99 M99 E98 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HI.CC.HIJKL.AAJKLG.....GEEE.MG..FFM C98 L99 M98 E98 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HI.CC.HIJK..AAJKLG....LGEEE.MG..FFM C98 L98 M98 E98 A98 I96 A99 G98 F97 I99 C99 K99
15 12 3 .HICCL.HI.KLGAAJK.G..J.MG.EEEM....FF M99 E99 J99 G97 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCL.HI..LGAAJ.MG..JKMGEEEK.....FF K97 E98 J99 G97 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCL.HI.KLGAAJK.G..J.MGEEE.M....FF M99 E98 J99 G97 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC..HIJKLGAAJKLG....MG.EEEM....FF L99 M99 E99 G97 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCL.HIJ.LGAAJ..G...KMGEEEKM....FF M99 K97 E98 G97 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC..HIJKLGAAJKLG....MGEEE.M....FF L99 M99 E98 G97 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J.M..EEEM....FF M99 E99 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI..LGAAJ.MG..JKM.EEEK.....FF K97 E98 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J.M.EEE.M....FF M99 E98 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI..LGAAJ.MG..JKMEEE.K.....FF K97 E97 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI.KLGAAJK.G..J.MEEE..M....FF M99 E97 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG....M..EEEM....FF L99 M99 E99 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHIJ.LGAAJ..G...KM.EEEKM....FF M99 K97 E98 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG....M.EEE.M....FF L99 M99 E98 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI..LGAA..MG..JKMEEEJK.....FF J98 K97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 13 1 .HICCLGHI..LG..AAMG..JKMEEEJK.....FF A96 J98 K97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI..LGAA..MG...KMEEEJK....JFF J97 K97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 13 1 .HICCLGHI..LG..AAMG...KMEEEJK....JFF A96 J97 K97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHIJ.LGAAJ..G...KMEEE.KM....FF M99 K97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI.KLGAA.K.G..J.MEEEJ.M....FF M99 J98 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCLGHI.KLGAA.K.G....MEEEJ.M...JFF M99 J97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC.GHIJKLGAAJKLG....MEEE..M....FF L99 M99 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J.M..EEEM....FF M99 E99 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI..LGAAJ.M...JKM.EEEK.....FF K97 E98 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J.M.EEE.M....FF M99 E98 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI..LGAAJ.M...JKMEEE.K.....FF K97 E97 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI.KLGAAJK....J.MEEE..M....FF M99 E97 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL.....M..EEEM....FF L99 M99 E99 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHIJ.LGAAJ......KM.EEEKM....FF M99 K97 E98 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL.....M.EEE.M....FF L99 M99 E98 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI..LGAA..M...JKMEEEJK.....FF J98 K97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 13 1 GHICCLGHI..LG..AAM...JKMEEEJK.....FF A96 J98 K97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI..LGAA..M....KMEEEJK....JFF J97 K97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 13 1 GHICCLGHI..LG..AAM....KMEEEJK....JFF A96 J97 K97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHIJ.LGAAJ......KMEEE.KM....FF M99 K97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI.KLGAA.K....J.MEEEJ.M....FF M99 J98 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICCLGHI.KLGAA.K......MEEEJ.M...JFF M99 J97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 GHICC.GHIJKLGAAJKL.....MEEE..M....FF L99 M99 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC..HI.KL.AAJKLG..J.MG.EEEMG...FF L99 M99 E99 J99 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCL.HI..L.AAJ..G..JKMGEEEKMG...FF M99 K97 E98 J99 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC..HI.KL.AAJKLG..J.MGEEE.MG...FF L99 M99 E98 J99 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HI.CC.HIJKL.AAJKLG....MG.EEEMG...FF C98 L99 M99 E99 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICC..HIJ.L.AAJ.LG...KMGEEEKMG...FF L99 M99 K97 E98 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HI.CC.HIJKL.AAJKLG....MGEEE.MG...FF C98 L99 M99 E98 A98 I96 A99 G98 F96 I99 C99 K99
15 12 3 .HICCL.HI..LGAAJK.G..JKMG.EEEM.FF... M99 E99 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HI..LGAAJK.G..JK.G.EEEM.FF..M M98 E99 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HI..LGAAJKMG..JKMG.EEE.FF.... F98 E99 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HI..LGAAJK.G..JKMGEEE.M.FF... M99 E98 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HI..LGAAJK.G..JK.GEEE.M.FF..M M98 E98 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HI..LGAAJKMG..JKMGEEE..FF.... F98 E98 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC..HIJ.LGAAJKLG...KMG.EEEM.FF... L99 M99 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HIJ.LGAAJK.G...KMG.EEEMFF.... F98 M99 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC..HIJ.LGAAJKLG...K.G.EEEM.FF..M L99 M98 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC..HIJ..GAAJKLG...KLG.EEEM.FF..M L98 M98 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HIJ.LGAAJK.G...K.G.EEEMFF...M F98 M98 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC..HIJ.LGAAJKLG...KMGEEE.M.FF... L99 M99 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HIJ.LGAAJK.G...KMGEEE.MFF.... F98 M99 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC..HIJ.LGAAJKLG...K.GEEE.M.FF..M L99 M98 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC..HIJ..GAAJKLG...KLGEEE.M.FF..M L98 M98 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCL.HIJ.LGAAJK.G...K.GEEE.MFF...M F98 M98 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJK.G..JKM..EEEM.FF... M99 E99 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJK.G..JK...EEEM.FF..M M98 E99 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJKMG..JKM..EEE.FF.... F98 E99 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJK.G..JKM.EEE.M.FF... M99 E98 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJK.G..JK..EEE.M.FF..M M98 E98 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJKMG..JKM.EEE..FF.... F98 E98 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJK.G..JKMEEE..M.FF... M99 E97 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJK.G..JK.EEE..M.FF..M M98 E97 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHI..LGAAJKMG..JKMEEE...FF.... F98 E97 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC.GHIJ.LGAAJKLG...KM..EEEM.FF... L99 M99 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHIJ.LGAAJK.G...KM..EEEMFF.... F98 M99 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC.GHIJ.LGAAJKLG...K...EEEM.FF..M L99 M98 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC.GHIJ..GAAJKLG...KL..EEEM.FF..M L98 M98 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHIJ.LGAAJK.G...K...EEEMFF...M F98 M98 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICC.GHIJ.LGAAJKLG...KM.EEE.M.FF... L99 M99 E98 G96 A98 I96 A99 G98 F99 I99 C99 K98
15 12 3 .HICCLGHIJ.LGAAJK.G...KM.EEE.MFF.... F98 M99 E98 G96 A98 I96 A99 G98 F99 I99 C99 K98
